expediente  0.000000
auditorio  0.000000
noperiodo  0.000000
mobiliario  0.000000
marcio  0.000000
eduardo  0.000000
emissao  0.000000
reitoria  0.000000
tinta  0.000000
cnen  0.000000
pregoeiro  0.000000
martins  0.000000
recuperacao  0.000000
chaves  0.000000
biblioteconomia  0.000000
lavagem  0.000000
limpeza  0.000000
incra  0.000000
getulio  0.000000
fonseca  0.000000
henrique  0.000000
guimaraes  0.000000
cel  0.000000
jornada  0.000000
fotografica  0.000000
fns  0.000000
pago  0.000000
impressao  0.000000
lubrificantes  0.000000
adequada  0.000000
araujo  0.000000
passagens  0.000000
vieira  0.000000
limite  0.000000
higienizacao  0.000000
barbosa  0.000000
medicina  0.000000
alcool  0.000000
hp  0.000000
nordeste  0.000000
estatistica  0.000000
plantas  0.000000
aeroporto  0.000000
vigilancia  0.000000
nocurso  0.000000
aparelhos  0.000000
perio  0.000000
corrente  0.000000
celso  0.000000
reserva  0.000000
stfc  0.000000
frota  0.000000
nunes  0.000000
litros  0.000000
renato  0.000000
mendonca  0.000000
compreendendo  0.000000
lei8  0.000000
agua  0.000000
teixeira  0.000000
memorando  0.000000
funai  0.000000
cadeiras  0.000000
helena  0.000000
ribeiro  0.000000
endodontia  0.000000
viaturas  0.000000
inviabilidade  0.000000
autoria  0.000000
reuniao  0.000000
metalicas  0.000000
congresso  0.000000
ufpe  0.000000
mulher  0.000000
pensoes  0.000000
cristina  0.000000
competicao  0.000000
celular  0.000000
descartavel  0.000000
abreu  0.000000
oleo  0.000000
serrealizado  0.000000
combate  0.000000
piso  0.000000
agar  0.000000
brito  0.000000
parcela  0.000000
joao  0.000000
compor  0.000000
comodato  0.000000
regina  0.000000
mineral  0.000000
augusto  0.000000
lima  0.000000
trecho  0.000000
reposicao  0.000000
generos  0.000000
locacao  0.000000
livro  0.000000
metros  0.000000
outubro  0.000000
favor  0.000000
acondicionamento  0.000000
srh  0.000000
cunha  0.000000
aquisicoes  0.000000
movel  0.000000
aldeia  0.000000
claudia  0.000000
vidro  0.000000
propria  0.000000
incricao  0.000000
automotivos  0.000000
epigrafada  0.000000
microbiologia  0.000000
acervo  0.000000
rn  0.000000
luiz  0.000000
andrade  0.000000
fabricacao  0.000000
americano  0.000000
ferreira  0.000000
sergio  0.000000
restauracao  0.000000
predio  0.000000
pocos  0.000000
gases  0.000000
xii  0.000000
branco  0.000000
lucia  0.000000
vitoria  0.000000
goncalves  0.000000
edificacoes  0.000000
filho  0.000000
azevedo  0.000000
inciso  0.000000
solicitado  0.000000
serra  0.000000
rosa  0.000000
acessorios  0.000000
ten  0.000000
mensal  0.000000
salvador  0.000000
substituicao  0.000000
petroleo  0.000000
glp  0.000000
componentes  0.000000
pequeno  0.000000
recife  0.000000
viagens  0.000000
simposio  0.000000
ago  0.000000
placa  0.000000
castro  0.000000
aquisicao  0.000000
remarcacao  0.000000
linha  0.000000
ultrapassa  0.000000
carvalho  0.000000
enap  0.000000
md  0.000000
freitas  0.000000
carneiro  0.000000
der  0.000000
permanente  0.000000
adriana  0.000000
tensao  0.000000
costa  0.000000
ana  0.000000
liquefeito  0.000000
laboratoriais  0.000000
distribuicao  0.000000
cerimonial  0.000000
moreira  0.000000
ramo  0.000000
higiene  0.000000
bruto  0.000000
filtros  0.000000
dispensa  0.000000
agricola  0.000000
